"합계","자치구","사고유형","소계","사고통계","year","case"
"합계","서초구","차량단독","소계","발생건수 (건)","2015",69
"합계","서초구","차량단독","소계","발생건수 (건)","2016",78
"합계","서초구","차량단독","소계","발생건수 (건)","2017",54
"합계","서초구","차량단독","소계","발생건수 (건)","2018",49
"합계","서초구","차량단독","소계","발생건수 (건)","2019",65
"합계","서초구","차량단독","소계","발생건수 (건)","2020",44
"합계","서초구","차량단독","소계","발생건수 (건)","2021",49
"합계","서초구","차량단독","소계","사망자수 (명)","2007",4
"합계","서초구","차량단독","소계","사망자수 (명)","2008",1
"합계","서초구","차량단독","소계","사망자수 (명)","2009",5
"합계","서초구","차량단독","소계","사망자수 (명)","2010",2
"합계","서초구","차량단독","소계","사망자수 (명)","2011",3
"합계","서초구","차량단독","소계","사망자수 (명)","2012",4
"합계","서초구","차량단독","소계","사망자수 (명)","2013",1
"합계","서초구","차량단독","소계","사망자수 (명)","2014",4
"합계","서초구","차량단독","소계","사망자수 (명)","2015",3
"합계","서초구","차량단독","소계","사망자수 (명)","2016",1
"합계","서초구","차량단독","소계","사망자수 (명)","2017",2
"합계","서초구","차량단독","소계","사망자수 (명)","2018",1
"합계","서초구","차량단독","소계","사망자수 (명)","2019",0
"합계","서초구","차량단독","소계","사망자수 (명)","2020",0
"합계","서초구","차량단독","소계","사망자수 (명)","2021",0
"합계","서초구","차량단독","소계","부상자수 (명)","2007",80
"합계","서초구","차량단독","소계","부상자수 (명)","2008",76
"합계","서초구","차량단독","소계","부상자수 (명)","2009",78
